mode,run_name,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_55,11fde5649889c40228cab58dd10a2477,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",5,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_56,2742f8bc3adb90d86b7cd61c3666bdd6,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_57,2afbcc9fed77fafe3a498909123a558f,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_58,39c61ea1a684e25d7fa5d13b9126bb62,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,2,4,4,2,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_59,239885b2926f3a103375b249de6066bc,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,2,1,2,2,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_60,bc9d08c18032d93d56915880f7613cb1,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_61,4eb4ff98a56f1c7858f707834b0121b6,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""name"",""value"":""John Doe""},  {""tool"":""fill"",""key"":""email"",""value"":""johndoe@example.com""},  {""tool"":""select"",""key"":""gender"",""value"":""Male""},  {""tool"":""set_range"",",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_62,9ea02e27e7af1e3c28a9b7f96558bc65,9,9,0,0,0,planning_completeness,planning,False,2,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],3,2,6,6,2,True,1,1,1,1,1,True,0,,5,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_63,9973188d98f10e28298586b1194cc9f1,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_64,b383569218a25b297ba79b8f313aef9d,8,8,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,2,1,2,2,1,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_65,5ffce1bbdc7a811ff173d337d85c39c1,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_66,338f65c44e0fe0013856e6b199e9ff02,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_67,5f94b9f2bdb48b75235b03eb899f48d8,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_68,c5f813a9ca86f582e6983886ea7498cf,4,4,0,0,0,planning_schema_key,planning,False,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_69,b5549fac97c5f6efae3b5e7ace378965,7,7,0,0,0,planning_schema_key,planning,False,2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",1,1,1,1,1,True,1,1,1,1,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,5,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_70,3996581e055a9809620a882a9ee17bab,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_71,2962a5cbeda9a38a35c018e030de665e,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""name"",""value"":""John Doe""}, {""tool"":""fill"",""key"":""email"",""value"":""johndoe@example.com""}, {""tool"":""select"",""key"":""gender"",""value"":""Male""}, {""tool"":""set_range"",""ke",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_72,b22dd6e668a01b2257b1a73889eec3f5,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_73,6d516e6d2753d748dbba82d8b893bed0,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_74,ed59b0dc8d33ddddc5ce75c95aceae2b,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_75,73647975114d8cc7d1d5646f6e85f015,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_76,d087eb4f32348cc5f843e3aa6f35c702,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_77,6e22b2aacd50953752d70368b020997a,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_78,fd6dab5b02a4b425de64a6dfc6728757,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",7,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_79,0e66df7d33874ebc8859ed82c2390fd0,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_80,be6cd5facd35bdc96f466ee219573b24,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'age', 'value': 35}",0,,0,,0,,0,
completion,run_81,ff33e92bd730f0796b5214e23fb2bca6,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""name"",""value"":""John Doe""},  {""tool"":""fill"",""key"":""email"",""value"":""johndoe@example.com""},  {""tool"":""select"",""key"":""gender"",""value"":""Male""},  {""tool"":""check"",""key",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstname', 'value': 'John'}",0,,0,,0,,0,
completion,run_82,985e005e38169029086961a57dc5782d,5,5,0,0,0,planning_schema_key,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_83,ab61d685a0b152fa2547c8d302fae238,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,2,4,4,2,True,1,1,1,1,1,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_84,e0b952795c47ebe0f029462726301dfe,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",6,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_85,af750eee7437ce46751c645ed0c33f7c,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_86,702c76b426a46e3e4c882f3879b06af2,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_87,231a087463f436314ef0b96e89a4d3d6,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_88,b8edebe562ddc1c2c6c4410b49d05018,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_89,7c6f2bd4b8949d197f1f0db474782d8c,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_90,ef2751f2d73be02d49575babe7f1743e,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_91,d74f99d9bc5a456a72d9b654f37b7dcd,6,6,0,0,0,planning_schema_key,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,3,1,3,3,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_92,b11994f6eb39e70600ed26230748f620,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_93,9fae5ab9c25beba081fcbb3f78eb6a3b,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""name"",""value"":""John Doe""},  {""tool"":""fill"",""key"":""email"",""value"":""johndoe@example.com""},  {""tool"":""select"",""key"":""gender"",""value"":""Male""},  {""tool"":""set_range"",",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_94,590e4a605db2a505c93c55479073f35a,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_95,5bf0eb5b574040a1e2922a876c436a57,4,4,0,0,0,planning_schema_key,planning,False,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_96,3ad594f38ebdde6821e6ceeec5c60e23,7,7,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,3,1,3,3,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_97,75cfb52f35530d39ff0326934ef400ca,7,7,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_98,47019cac147a17d7752e45a4cd766056,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'set_range', 'key': 'age', 'value': 35}",0,,0,,0,,0,
completion,run_99,2914389f9501c2a9c871856225b35e96,9,9,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,2,6,6,2,True,1,1,1,1,1,True,0,,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_100,c0c6817fe0716a17086caa0550deaddd,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""firstName"",""value"":""John""},  {""tool"":""fill"",""key"":""lastName"",""value"":""Doe""},  {""tool"":""select"",""key"":""gender"",""value"":""Male""},  {""tool"":""set_range"",""key"":""age"",",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
