mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_53,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_53,7eb38329c8c55c065dfb3087ad80208d,9,4,3,2,0,answer_value_constraints,planning,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,3,7,7,3,True,2,1,2,2,1,True,2,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  [     {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Strongly disagree""},     {""tool"": ""check"", ""key"": ""mood_impact"", ""value"": ""Strongl",0,,2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'field1', 'value': ''}",0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,Client error '400 Bad Request' for url 'http://127.0.0.1:1234/v1/chat/completions' For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,0,
completion,run_54,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_54,1bbc5bc5daa8071a0aa1f883af0bcd79,5,2,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_55,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_55,8b2d86a5875014cdd308cc6c4c8b7cff,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_56,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_56,9f3ab87e32f3fcfefd45715b37f2af4f,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_57,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_57,10bd4fe2ef42dddfc2ca7c6a0913ff10,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_58,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_58,4cee4713085f83c34751676dc8a223c9,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_59,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_59,8a5c7cdba7856a98d9136d91752aef6a,3,1,2,0,0,answer_value_constraints,answer,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,3,1,3,3,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_60,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_60,1c3e7f462b379b0da5bced4edad851d0,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",1,1,1,1,1,True,2,1,2,2,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",0,,0,
completion,run_61,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_61,f847033cab2cb5a64c7358d5ddab39f6,5,2,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,1,1,1,1,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'field1', 'value': ''}",0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_62,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_62,3a047ecfe7bd0f4f70f4821625ab004f,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_63,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_63,1af86bc08d3b7bde22344aef11f13ca1,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_64,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_64,939e208195cc047587963e36b9cb6c6c,6,0,6,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,2,6,6,2,True,2,1,2,2,1,True,0,,0,,0,,2,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_65,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_65,34f99b18189973fd7d2e1822799159af,6,3,3,0,0,answer_value_constraints,planning,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,3,1,3,3,1,True,1,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  [   {""tool"":""check"",""key"":""trust_coverage"",""value"":""Strongly disagree""},   {""tool"":""check"",""key"":""mood_impact"",""value"":""Strongly disagree""}, ",2,Completion mode requires answering all answerable items before navigation; missing keys: ['favorite_moment'],0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_66,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_66,aacf6b3ab4bed84bda9e40e62e91ee29,3,1,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,3,1,3,3,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_67,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_67,7fc16367b6ba089662479832cd03b550,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_68,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_68,2823e193af78f7cd5f040dcaefda33a9,4,0,4,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,3,1,3,3,1,True,0,,0,,0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_69,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_69,922032842d45cae4c55f03a9e0a732df,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,1,1,1,1,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_70,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_70,0df2466177cfcad15510395e5d9d3b02,4,1,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_71,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_71,0f4c5268295981310094ac753a07b7f1,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_72,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_72,c7a114e373f22d1751317a91e5d68bfd,4,0,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,0,,0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_73,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_73,9882e3ae45f4ed3f5fdb5474a035470d,4,0,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,0,,0,,0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_74,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_74,ceddb8ba3e5b66f5acbcaf01f3d6ad3c,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_75,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_75,4ed93163d0218fa25a9811a5cc72e6de,8,0,8,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,3,8,8,3,True,2,1,2,2,1,True,0,,0,,0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'employment_status', 'value': 'full_ time'}",7,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_76,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_76,9a1d37db47baa9212e75d682399189bb,5,0,5,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,2,6,6,2,True,1,1,1,1,1,True,0,,0,,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_77,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_77,e4667050fd994c81daa4a404cabd76b8,3,1,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_78,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_78,72f171339eee4b28e76f57ec46d3a523,1,0,1,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",1,1,1,1,1,True,2,1,2,2,1,True,0,,0,,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",0,,0,
completion,run_79,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_79,df11ef990d43503f98bc050e9077cc07,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_80,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_80,afe402aafe0b2245db9780061bab4863,8,1,7,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,3,8,8,3,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,2,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_81,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_81,2aca7cb12375690491e1614392a28390,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,1,1,1,1,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_82,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_82,423a18279336c9682bd4345728c84672,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,3,1,3,3,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_83,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_83,272b18c20fac1acec53460621d119e52,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_84,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_84,bcd4134485de42fae4a1c1d7152aa29a,7,0,7,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,3,7,7,3,True,2,1,2,2,1,True,0,,0,,0,,0,,7,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_85,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_85,4af933d7376e1cc6df9415b9ad8b6bcb,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_86,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_86,86077ec3d08d2eaf41597a6bdf2af5ce,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_87,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_87,b7aa133464f6570ee3b1ded247556b8e,5,1,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,0,,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'field1', 'value': ''}",0,,4,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_88,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_88,8b6f76acaced1fb65c1629a1a193494f,5,0,5,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,2,5,5,2,True,2,1,2,2,1,True,0,,0,,0,,0,,5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_89,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_89,a98f6b1a7fe6a6f223c8785e6c7b6f7e,3,2,1,0,0,answer_value_constraints,planning,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,"Missing/invalid key in step: {'tool': 'fill', 'key': '', 'value': ''}",0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'field_10', 'value': ''}",0,,0,
completion,run_90,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_90,a5dd84b975c36c7711e7fecbf0b02240,7,0,7,0,0,answer_value_constraints,answer,False,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,3,7,7,3,True,2,1,2,2,1,True,0,,0,,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",6,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_91,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_91,f3ff86ef8cdb8f20346ec00c47dea987,13,5,7,1,0,answer_value_constraints,answer,False,5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,5,13,13,5,True,2,1,2,2,1,True,3,"LLM did not return JSON array. Raw: Here is the JSON array of action intents:  [     {""tool"": ""check"", ""key"": ""trust_coverage"", ""value"": ""Strongly disagree""},     {""tool"": ""check"", ""key"": ""mood_impact"", ""value"": ""Strongl",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['attention_text_mid', 'country_satisfaction', 'future_interest', 'favorite_moment']",0,,2,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'trust_coverage', 'value': ''}",5,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,Client error '400 Bad Request' for url 'http://127.0.0.1:1234/v1/chat/completions' For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,0,
completion,run_92,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_92,3156fc323d45e791c72b29f0409c2736,2,1,1,0,0,answer_value_constraints,planning,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_93,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_93,aa3e6fdc912952f2db1ffb15b877eafc,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_94,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_94,8d09f6e6bd7c15c3e6edd4bd3e1c5da3,4,1,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_95,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_95,1203ba0a16dc76cbfe6ef7ec80a7e86f,4,1,3,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_96,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_96,de3bba29ad3cfab1aa50ad9d7c27e039,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_97,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_97,a84d435f474ca92471fbab853e1668dc,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",2,1,2,2,1,True,3,1,3,3,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'favorite_moment', 'value': ''}",0,,0,
completion,run_98,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_98,0101bf7d4e51ad6772982dc4aeb8ab2d,4,0,4,0,0,answer_value_constraints,answer,False,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",1,2,4,4,2,True,2,1,2,2,1,True,0,,0,,0,,1,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': ''}",3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_99,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_99,5e13a034a62c37e704d17020021e3366,2,0,2,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",2,1,2,2,1,True,2,1,2,2,1,True,0,,0,,0,,0,,2,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
completion,run_100,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\meta-llama-3-8b-instruct\completion\run_100,53cc7013a4c12a18d1b5b633b1c1c964,3,0,3,0,0,answer_value_constraints,answer,False,1,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",3,1,3,3,1,True,2,1,2,2,1,True,0,,0,,0,,0,,3,"Missing/invalid value for fill: {'tool': 'fill', 'key': 'age', 'value': ''}",0,,0,
