mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
completion,run_2038_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2038_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,ee75a41da187a7934f6a162b2ba873ba,2026-02-24T01:40:26.155000+00:00,68.284,19,19,2,1,True,19,1.0,1.0
completion,run_2039_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2039_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,dda5b35d0e9467cf2727683dac63ce28,2026-02-24T01:40:48.227000+00:00,69.393,19,19,2,1,True,19,1.0,1.0
completion,run_2039_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2039_NRT_2,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,bc192bd97577af74a36f88eaf43f4fed,2026-02-24T01:41:12.159000+00:00,68.21,19,19,2,1,True,19,1.0,1.0
completion,run_2040_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2040_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,d226c1cbb56e36ea9b9449d176c841f3,2026-02-24T01:41:35.039000+00:00,67.856,19,19,2,1,True,19,1.0,1.0
completion,run_2040_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2040_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2571f7ff578023b63e2a4c37d54a54c6,2026-02-24T01:42:01.256000+00:00,71.979,19,19,2,1,True,19,1.0,1.0
completion,run_2040_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2040_NRT_3,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,4b908e4df9951f83229bfde089af45b3,2026-02-24T01:42:22.332000+00:00,69.07,19,19,2,1,True,19,1.0,1.0
completion,run_2041_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2041_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,23db37cc8a44ae3e7f9192f17eb4942f,2026-02-24T01:42:44.837000+00:00,68.767,19,19,2,1,True,19,1.0,1.0
completion,run_2041_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2041_NRT_2,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,27be40ce30d39b695b7d7684e4930f19,2026-02-24T01:43:12.336000+00:00,70.019,19,19,2,1,True,19,1.0,1.0
completion,run_2042_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2042_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,15db3def7a2bdb2277702295f0d2d96c,2026-02-24T01:43:36.218000+00:00,72.831,19,19,2,1,True,19,1.0,1.0
completion,run_2042_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2042_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,b0dbfd784955b5cbd6759af1ab6e93c4,2026-02-24T01:43:57.518000+00:00,71.623,19,19,2,1,True,19,1.0,1.0
completion,run_2042_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2042_NRT_3,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,0b6afc6c17f7b2a96382967dbae66812,2026-02-24T01:44:37.818000+00:00,84.411,19,19,2,1,False,11,1.0,0.9473684210526315
completion,run_2043_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2043_NRT,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,e266fea0244ba3cba6db9892a61b5dfc,2026-02-24T01:44:57.416000+00:00,79.503,19,19,2,1,True,19,1.0,1.0
completion,run_2043_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2043_NRT_2,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,6deea3a29e95b1e1b51ccc506f31084a,2026-02-24T01:45:25.316000+00:00,86.744,19,19,2,1,True,19,1.0,1.0
completion,run_2043_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2043_NRT_3,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,d85d797eb0150e535c1d313fc5605be0,2026-02-24T01:45:50.296000+00:00,71.392,19,19,2,1,True,19,1.0,1.0
completion,run_2044_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2044_NRT,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,0435c9d693589d1fa15ec781f3bf0947,2026-02-24T01:46:11.129000+00:00,72.245,19,19,2,1,True,19,1.0,1.0
completion,run_2044_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2044_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,0278ad59a720ed299a23bcfdbd7d9400,2026-02-24T01:46:32.414000+00:00,66.036,19,19,2,1,True,19,1.0,1.0
completion,run_2045_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2045_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,e566ab3019184287d2e8e26ad07d37e4,2026-02-24T01:47:00.560000+00:00,69.16,19,19,2,1,True,19,1.0,1.0
completion,run_2045_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2045_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,b567e9c07a855095a0263fb9a7e103b4,2026-02-24T01:47:32.260000+00:00,80.089,19,19,2,1,False,0,1.0,0.8947368421052632
completion,run_2046_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2046_NRT,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,836b0e6a3f8e38a7e9e5d33e2ddd3bae,2026-02-24T01:48:00.150000+00:00,86.664,19,19,2,1,True,19,1.0,1.0
completion,run_2046_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2046_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,7854edbafc9bb7a32fb88febf96042d3,2026-02-24T01:48:31.974000+00:00,90.34,19,19,2,1,True,19,1.0,1.0
completion,run_2047_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2047_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,ea2e0d48ce24cd707bda75b302eae3b7,2026-02-24T01:48:55.490000+00:00,82.157,19,19,2,1,True,19,1.0,1.0
completion,run_2047_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2047_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,9d64ef36314b9360a351978735bbcb11,2026-02-24T01:49:29.772000+00:00,88.521,19,19,2,1,True,19,1.0,1.0
completion,run_2048_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2048_NRT,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,2ff977c32271e9ae58ea241921fcf044,2026-02-24T01:49:54.988000+00:00,80.502,19,19,2,1,True,19,1.0,1.0
completion,run_2048_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2048_NRT_2,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,e06c7aa8eb42b1c84322ad2720391eaa,2026-02-24T01:50:15.971000+00:00,79.385,19,19,2,1,True,19,1.0,1.0
completion,run_2048_NRT_3,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2048_NRT_3,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,dd88292e2f0e61c2e280ca23c28c0f10,2026-02-24T01:50:45.719000+00:00,74.884,19,19,2,1,True,19,1.0,1.0
completion,run_2049_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2049_NRT,9,9,1.0,True,4,4,1.0,3,4,0.75,False,True,True,False,True,True,2b12f312de272a0703b9a930f10a16a8,2026-02-24T01:51:07.668000+00:00,71.606,19,19,2,1,True,19,1.0,1.0
completion,run_2049_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2049_NRT_2,9,9,1.0,True,4,4,1.0,4,4,1.0,True,True,True,True,True,True,bdc115a57301bb26397ba02863b10d2a,2026-02-24T01:51:43.984000+00:00,86.88,19,19,2,1,True,19,1.0,1.0
completion,run_2050_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2050_NRT,0,0,,,0,0,,0,0,,,,,,True,True,,,,19,19,2,1,True,19,1.0,1.0
completion,run_2050_NRT_2,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2050_NRT_2,0,0,,,0,0,,0,0,,,,,,True,True,,,,19,19,2,1,True,19,1.0,1.0
completion,run_2051_NRT,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v0\meta-llama-3-8b-instruct\completion\run_2051_NRT,0,0,,,0,0,,0,0,,,,,,True,True,,,,19,19,2,1,True,19,1.0,1.0
