mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_62,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_62,115fe183ebd0ac8c19fb8a668096d02d,9,9,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",3,3,9,9,3,True,2,1,2,2,1,True,0,,9,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_63,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_63,badceae48df7706306cea51fdd872eb7,4,4,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",3,1,3,3,1,True,2,1,2,2,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_64,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_64,8e9d0459ee4a32398ccdec76680d7501,3,3,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['age', 'attention_text_mid']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['age', 'attention_text_mid']",0,,0,,0,,0,,0,
completion,run_65,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_65,ebb00caa27f417bf8b52e0f247d23626,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,2,1,2,2,1,True,0,,3,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_66,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_66,5a8714e4fbb4e1fc8760f125626a02d9,2,2,0,0,0,planning_completeness,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_67,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_67,a44a2d6ae53ecd91910c865dd23a4df6,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_68,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_68,48801025f577f06ec1f17312087f9aa0,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_69,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_69,2d0a5ad2e6930c73f8ffac2d3b8e6dcc,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,3,1,3,3,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_70,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_70,351c480df02fb326a2d2060872096814,15,9,6,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",,,,15,5,False,,,,0,0,False,0,,9,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,6,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'Somewhat'}",0,,0,,0,
completion,run_71,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_71,940ea459b204e9669f2a7706906c93e9,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,1,2,2,1,True,1,1,1,1,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_72,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_72,849252aa6cd25eab23c38a95f3ec885e,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_73,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_73,98dd668201e1011dd421ab4bec18b3b5,7,7,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,3,8,8,3,True,1,1,1,1,1,True,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_74,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_74,cb8b462ce52d37eb39dcd71904a7a784,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_75,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_75,38a96a6575bd0d24193287e63efb8092,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_76,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_76,0d5ac76c2b456bd99c5640c9e1e94e14,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['attention_text_mid'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['attention_text_mid'],0,,0,,0,,0,,0,
completion,run_77,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_77,f18d125824891b8725dbb2a041cde300,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_78,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_78,a99d43e2d78dde690eaf2b341c3faa02,3,3,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,2,1,2,2,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_79,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_79,71407ce9496f3cab96f2e904abb9c57f,2,2,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_80,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_80,be02ce33d011bc877845972e088186f2,1,1,0,0,0,planning_format,planning,False,1,"LLM did not return JSON array. Raw:
[""{""tool"":""click"",""key"":""submit""}""]",1,1,1,1,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw: [""{""tool"":""click"",""key"":""submit""}""]",0,,0,,0,,0,,0,,0,
completion,run_81,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_81,fbc7f1d4742e1d05bd49cc1777fb097c,15,1,14,0,0,answer_option_mapping,answer,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",,,,15,5,False,,,,0,0,False,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,14,"Check value must match ACTION_SPACE option label/value: {'tool': 'check', 'key': 'mood_impact', 'value': 'Somewhat'}",0,,0,,0,
completion,run_82,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_82,d757feae44bef259bd2a3d7ae99773a6,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_83,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_83,1e0a815aa909f540873126230fa92fe5,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,2,1,2,2,1,True,0,,3,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_84,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_84,4b1e65ecf95a6a1776f5859456ee9893,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_85,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_85,a7e79aff7ab3f38a03683ec991e25328,15,15,0,0,0,planning_schema_key,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",,,,15,5,False,,,,0,0,False,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",8,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '#q_age', 'value': 25}",0,,0,,0,,0,
completion,run_86,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_86,ea3f3536f456ed49eb632c7f5481ce5e,2,2,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_87,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_87,f8bee155267f65f23c24a265e6ed9d3e,4,4,0,0,0,planning_completeness,planning,False,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],1,2,4,4,2,True,2,1,2,2,1,True,0,,4,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_88,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_88,ebd2ac943bdc0742f8cfbe20bb95f6c6,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_89,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_89,67f4d0aea02b25d956116918edbb0fc6,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_90,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_90,3c0161e8d6c6178e2781ded118620cce,15,0,15,0,0,answer_option_mapping,answer,True,5,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",,,,15,5,False,,,,0,0,False,0,,0,,0,,15,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",0,,0,,0,
completion,run_91,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_91,7b15fc5427f6444adb4e0c7b2aafbfae,7,7,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",1,3,7,7,3,True,2,1,2,2,1,True,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_92,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_92,6cdeff7f6c7e7b767d1b81125cbdee54,13,13,0,0,0,planning_completeness,planning,False,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",2,5,14,14,5,True,1,1,1,1,1,True,0,,13,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_93,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_93,008c04fb75f750bd468fb96773f6b4ec,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_94,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_94,c8093e8724dfe14ab0bfdd73a70f5d15,7,7,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,3,8,8,3,True,1,1,1,1,1,True,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_95,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_95,5e3fe897f2add57e4ad0daa721b1d4a5,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_96,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_96,0b6fe8627593f4f1bcb5303767ada8ee,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['attention_text_mid'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['attention_text_mid'],0,,0,,0,,0,,0,
completion,run_97,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_97,c2e804e50b65f2a063e1dbbc6385fb49,2,2,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_98,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_98,43b327bab89007e312420c0e6e4ef8a8,15,0,15,0,0,answer_option_mapping,answer,True,5,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",,,,15,5,False,,,,0,0,False,0,,0,,0,,15,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",0,,0,,0,
completion,run_99,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_99,dcf2628b99d95726a0c319959ad91303,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,3,1,3,3,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_100,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\completion\run_100,a790c5bead6b570b205bf247aacd0bdc,5,5,0,0,0,planning_completeness,planning,False,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],1,2,4,4,2,True,2,1,2,2,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",4,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
