mode,run_name,run_dir,text_completion_answered,text_completion_total,text_completion_rate,text_attention_ok,image_completion_answered,image_completion_total,image_completion_rate,image_accuracy_correct,image_accuracy_known_total,image_accuracy_rate,image_questions_all_correct,image_attention_ok,captcha_ok,overall_ok,reached_thank_you,submitted,validation_session_id,validation_submission_ts_utc,validation_match_delta_s,total_exec_steps,unique_answer_items_touched,next_click_count,submit_click_count,order_same_as_baseline,order_common_prefix_len,order_jaccard_overlap,order_sequence_ratio
unconstrained,run_72,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_72,8,9,0.8888888888888888,False,4,4,1.0,2,4,0.5,False,False,True,False,True,True,dcb304cc0833af7552d0f04dc3a62b9b,2026-02-24T18:40:30.961000+00:00,,17,17,2,1,False,0,0.8947368421052632,0.8888888888888888
unconstrained,run_73,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_73,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,99f1eb479bab332b2f1db36383c57350,2026-02-24T18:40:48.981000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_74,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_74,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,bd446a588d4e9e82bd7ff718338d00c2,2026-02-24T18:41:07.132000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_75,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_75,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,e5078e95058de2b4d39fd6a7ab770f71,2026-02-24T18:41:25.698000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_76,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_76,5,9,0.5555555555555556,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,c8dd3531a48b3a06ac1d51155dc37c03,2026-02-24T18:41:50.380000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8823529411764706
unconstrained,run_77,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_77,7,9,0.7777777777777778,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,582d91f16261bf2656b0dba8937eee23,2026-02-24T18:42:19.096000+00:00,,17,17,2,1,False,4,0.8947368421052632,0.9444444444444444
unconstrained,run_78,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_78,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,ad2a3b557172c7c86b2904afca9d274e,2026-02-24T18:42:40.318000+00:00,,25,19,2,1,True,19,1.0,1.0
unconstrained,run_79,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_79,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,a5a82df383210eeb2c2600bc9af94b2b,2026-02-24T18:43:04.360000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_80,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_80,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,aea76055ad286f3e45ae2916889d98cd,2026-02-24T18:43:28.278000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_81,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_81,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,9d68cb23ecb27d2b1a433283d270975f,2026-02-24T18:43:55.342000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_82,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_82,5,9,0.5555555555555556,False,4,4,1.0,1,4,0.25,False,True,True,False,True,True,d5086b0a897268519e595651af43cb0c,2026-02-24T18:44:12.707000+00:00,,14,14,2,1,False,0,0.7368421052631579,0.8484848484848485
unconstrained,run_83,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_83,9,9,1.0,True,4,4,1.0,0,4,0.0,False,True,True,False,True,True,a0b8c93f82501944e3305b2e38775a19,2026-02-24T18:44:42.642000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_84,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_84,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,05850b84133e4695ed22a3028d4bd614,2026-02-24T18:45:00.640000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_85,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_85,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,b0a2730db8f4a624cf64d5156f489581,2026-02-24T18:45:31.670000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_86,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_86,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,0eed6eaecff8fa8919481f7ead290819,2026-02-24T18:45:49.621000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_87,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_87,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,a47ba8c4a57596d98b8ee0672873c697,2026-02-24T18:46:19.854000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_88,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_88,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,d4fcafc5fdb1ea9a60f1088e980d244e,2026-02-24T18:47:30.866000+00:00,,91,19,2,1,True,19,1.0,1.0
unconstrained,run_89,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_89,9,9,1.0,True,4,4,1.0,2,4,0.5,False,False,True,False,True,True,e8399bcdd4cef838a64362db3f5cb368,2026-02-24T18:47:48.851000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_90,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_90,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,0c572ffc5e7bd90904a606be5105fdda,2026-02-24T18:48:07.432000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_91,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_91,7,9,0.7777777777777778,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,dff847e4624360ee2bd762b8993c8fc1,2026-02-24T18:48:24.433000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
unconstrained,run_92,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_92,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,72c66624f16ee1065979227eacbb89b0,2026-02-24T18:48:43.215000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_93,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_93,9,9,1.0,True,4,4,1.0,3,4,0.75,False,False,True,False,True,True,aaf0415cbcaadfbc3fab0934292051f4,2026-02-24T18:49:11.814000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_94,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_94,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,75aab09ab52302c7f94108fd3a98b07d,2026-02-24T18:49:29.781000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_95,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_95,8,9,0.8888888888888888,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,6ba66fed05ced06d8f87740fb4f97a37,2026-02-24T18:49:47.615000+00:00,,18,18,2,1,False,2,0.9473684210526315,0.972972972972973
unconstrained,run_96,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_96,6,9,0.6666666666666666,False,4,4,1.0,1,4,0.25,False,False,True,False,True,True,56db3fd7b03e6d0215acd0a332eb86dd,2026-02-24T18:50:11.379000+00:00,,15,15,2,1,False,0,0.7894736842105263,0.8235294117647058
unconstrained,run_97,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_97,9,9,1.0,True,4,4,1.0,1,4,0.25,False,True,True,False,True,True,a7395e37a617fee5a22f03cfb098a3a1,2026-02-24T18:50:38.398000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_98,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_98,9,9,1.0,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,cd8c548b770d70ab8af6221d7cb51afb,2026-02-24T18:51:05.162000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_99,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_99,9,9,1.0,True,4,4,1.0,2,4,0.5,False,True,True,False,True,True,ba7db6b08fc76b07226955c2dd8c56c0,2026-02-24T18:51:23.378000+00:00,,19,19,2,1,True,19,1.0,1.0
unconstrained,run_100,C:\Users\sbp5911\Visual Studio Code Workspace\Attention-Agents\Agent\runs\survey_v1\qwen2.5-7b-instruct-1m\unconstrained\run_100,7,9,0.7777777777777778,True,4,4,1.0,1,4,0.25,False,False,True,False,True,True,c4a7a26ce8b9c1bf016e959502962992,2026-02-24T18:51:40.809000+00:00,,17,17,2,1,False,2,0.8947368421052632,0.8888888888888888
