mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_59,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_59,2f5bf6b525a3e62e1849730ab79d4d48,15,15,0,0,0,planning_completeness,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status', 'attention_text_mid']",,,,15,5,False,,,,0,0,False,0,,15,"Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status', 'attention_text_mid']",0,,0,,0,,0,,0,
completion,run_60,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_60,0f328a2ce14ccb7c2bfa9c857ec1d613,7,7,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,3,8,8,3,True,1,1,1,1,1,True,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_61,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_61,532b8de6e24f88aa7375dffc76001a49,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_62,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_62,e9d36748db50c6ad84082930fa07f5cd,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],2,1,2,2,1,True,1,1,1,1,1,True,0,,1,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],0,,0,,0,,0,,0,
completion,run_63,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_63,665eab3bfce5b56394ddea7c4c3c2275,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_64,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_64,8d71a499aeb1f9073714d2442a609323,3,3,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status', 'attention_text_mid']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status', 'attention_text_mid']",0,,0,,0,,0,,0,
completion,run_65,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_65,ac4465fe34b820cea8c636b181534867,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_66,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_66,a3413ccdc4918cf2847209997ffc379b,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_67,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_67,896dc8ad46b9fd9bf762e9169de9b336,6,6,0,0,0,planning_completeness,planning,False,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",1,3,7,7,3,True,1,1,1,1,1,True,0,,6,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_68,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_68,891d1c5b3abd25d8c78a90380783f2fc,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,3,1,3,3,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_69,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_69,87f05ef10575e374e19fd94d8bad290c,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,2,1,2,2,1,True,0,,3,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_70,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_70,2f9db182540caf37a3372ab0e6af2af0,3,3,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",3,1,3,3,1,True,2,1,2,2,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_71,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_71,2c66a3db4bb119677d3b3b0a1e7a7088,3,3,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status']",0,,0,,0,,0,,0,
completion,run_72,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_72,1ecf9a2b245e515dbcef59c56cd57626,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_73,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_73,d95fd38e7b781def38cc01571d04ca3e,1,1,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_74,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_74,03df7773dcd188f27e491bf93cfbcf80,2,1,1,0,0,answer_option_mapping,planning,False,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'click', 'key': 'attention_image_mid'}",1,1,1,1,1,True,3,1,3,3,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,1,"Check value must match ACTION_SPACE option label/value: {'tool': 'click', 'key': 'attention_image_mid'}",0,,0,,0,
completion,run_75,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_75,59758355af760cf09b1ae18c18af26c5,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,1,2,2,1,True,2,1,2,2,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_76,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_76,24f97392915b47db6cdf6fb3d74127c2,4,4,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,2,1,2,2,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_77,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_77,108d6f72ecc903241baefefe3c43d8b0,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_78,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_78,98fd5d4ae6feb4571d3a732a3e98f43e,12,12,0,0,0,planning_completeness,planning,False,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",3,4,12,12,4,True,2,1,2,2,1,True,0,,12,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_79,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_79,bb47b176380d18ca5c07b8fb99da9926,3,3,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status', 'attention_text_mid']",3,1,3,3,1,True,2,1,2,2,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status', 'attention_text_mid']",0,,0,,0,,0,,0,
completion,run_80,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_80,ac4885319a7480bd1d4a70128cc10f00,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,1,2,2,1,True,1,1,1,1,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_81,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_81,cdd0e9ad645783cb6352203084f7b7c0,15,8,7,0,0,answer_option_mapping,planning,True,5,Completion mode requires exactly one final navigation click (next/submit); found 0.,,,,15,5,False,,,,0,0,False,0,,6,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'q_favorite_moment', 'value': 'Watching the gold medal ceremony was an unforgettable moment.'}",7,"Check value must match ACTION_SPACE option label/value: {'tool': 'select', 'key': 'mood_impact', 'value': 'somewhat'}",0,,0,,0,
completion,run_82,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_82,7e2058fdc1171e38fd5c1a4c3bb0e9cf,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,1,2,2,1,True,1,1,1,1,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_83,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_83,3a383e0df29fd762674eefaa52a5097e,3,3,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",0,,0,,0,,0,,0,
completion,run_84,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_84,cc78bb925f481ba2779c1eb2a2e0543e,4,4,0,0,0,planning_completeness,planning,False,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,2,4,4,2,True,2,1,2,2,1,True,0,,3,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '#q_age', 'value': 25}",0,,0,,0,,0,
completion,run_85,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_85,043cec2cecca65000ecc74d0a1535017,2,2,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status']",2,1,2,2,1,True,2,1,2,2,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status']",0,,0,,0,,0,,0,
completion,run_86,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_86,d8e2f9595da86285a3ef7b8b47d4d9b0,15,1,14,0,0,answer_option_mapping,answer,True,5,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",,,,15,5,False,,,,0,0,False,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status', 'attention_text_mid', 'country_satisfaction', 'future_interest', 'fav",0,,14,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",0,,0,,0,
completion,run_87,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_87,893418226dddf8b03be72832f626b991,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_88,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_88,11244f3352d80a6dd73df28794e43411,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,2,1,2,2,1,True,0,,3,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_89,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_89,55cb091281d98f59429eba90f2a5e334,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_90,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_90,b51aedb46c04c312800bb8f33cdd7142,15,1,14,0,0,answer_option_mapping,answer,True,5,Completion mode requires exactly one final navigation click (next/submit); found 0.,,,,15,5,False,,,,0,0,False,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,14,"Select value must match ACTION_SPACE option: {'tool': 'select', 'key': 'follow_by_age', 'value': 'full_time'}",0,,0,,0,
completion,run_91,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_91,fd9c3146334fd77e93802e4e6a9af71f,3,3,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,2,1,2,2,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_92,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_92,ef89665c177c8c7f930eb383a7327e46,2,2,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status', 'attention_text_mid']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact', 'age', 'employment_status', 'attention_text_mid']",0,,0,,0,,0,,0,
completion,run_93,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_93,fa1d0dd2cfc5b4521a81baa7c47200d7,4,4,0,0,0,planning_completeness,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,2,4,4,2,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",0,,0,,0,,0,,0,
completion,run_94,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_94,cf267a74cea92f294f6d8dddc9c705e1,15,15,0,0,0,planning_schema_key,planning,True,5,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",,,,15,5,False,,,,0,0,False,0,,7,"Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact', 'employment_status']",8,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': '#q_favorite_moment', 'value': 'The moment when the athlete won the gold medal.'}",0,,0,,0,,0,
completion,run_95,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_95,e4f09fccd26ddb68f0c0b61ddd63a844,2,2,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,2,1,2,2,1,True,2,1,2,2,1,True,0,,2,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_96,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_96,aeea13698cd5ff6bcf874ffadacd24b0,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
completion,run_97,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_97,83ef4ed2779167e5ec04d3bfb875830c,3,3,0,0,0,planning_completeness,planning,False,2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],1,2,4,4,2,True,1,1,1,1,1,True,0,,3,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_98,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_98,90b610948e8534a21cd4318c7e20fe13,1,1,0,0,0,planning_completeness,planning,False,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,1,1,1,1,1,True,2,1,2,2,1,True,0,,1,Completion mode requires exactly one final navigation click (next/submit); found 0.,0,,0,,0,,0,,0,
completion,run_99,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_99,0d72f4d31daeddfe9ffc8362a5672b13,3,3,0,0,0,planning_completeness,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],3,1,3,3,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw: [""{""tool"":""click"",""key"":""submit""}""]",2,Completion mode requires answering all answerable items before navigation; missing keys: ['employment_status'],0,,0,,0,,0,,0,
completion,run_100,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\completion\run_100,e8634a535f9111384290c90f06e029ad,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
