mode,run_name,run_dir,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
unconstrained,run_84,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_84,5602a0a29dfbfb2c68dfd2a2dbd53a66,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_85,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_85,fa2222b94d1d53c5f3053f43f02b9f5c,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_86,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_86,3abf841b070ee5a6461b2fe37cf6b0fa,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_87,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_87,d2032ea4ec1c55d141c4834911bb02f1,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,2,2,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_88,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_88,1a3c0f70a1ac6b505df55f00d5fbf5ee,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_89,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_89,cf47baf13b8ab1ef52c044627c0f3c10,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_90,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_90,c4006654c92d36c4f4943a3f99313516,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_91,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_91,595e1b1e02c138ce13a122567276836a,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_92,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_92,390cbc6c8ccf4328e6c4e9a6869c6c2d,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_93,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_93,e6b96301ba3e6a4ca0fba95c3fedc774,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_94,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_94,6d6619ef2bf717a6036d7b25e2685927,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_95,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_95,d618339dd0dc2f146d91f456f10be560,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_96,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_96,12115f7b5120adb9b3477a92aa08fb6c,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_97,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_97,47d53575f6b4e4abac829d693389408b,1,1,0,0,0,planning_format,planning,False,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",1,1,1,1,1,True,1,1,1,1,1,True,1,"Each step must be an object, got: '{""tool"":""click"",""key"":""submit""}'",0,,0,,0,,0,,0,,0,
unconstrained,run_98,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_98,fcf180209fb98b0643f13d11b4e4bd19,0,0,0,0,0,,,False,0,,1,1,1,1,1,True,1,1,1,48,49,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_99,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_99,4136e783ba6ca0ede7cf710e4cb7b3bc,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
unconstrained,run_100,C:\VSCode Workspace\Attention Agents\Agent\runs\survey_v0\qwen2.5-7b-instruct-1m\unconstrained\run_100,4d8d21e3f0f561c9ec025c66e96f1d4c,0,0,0,0,0,,,False,1,,1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,0,,0,,0,,0,,0,
