mode,run_name,session_id,plan_reject_count,planning_failure_count,answer_failure_count,infra_failure_count,other_failure_count,dominant_category,dominant_failure_type,stalled,empty_plan_count,first_error,text_success_attempt,text_success_observe_index,text_total_attempts_until_success,text_total_attempts_observed,text_observe_blocks,text_success_found,image_success_attempt,image_success_observe_index,image_total_attempts_until_success,image_total_attempts_observed,image_observe_blocks,image_success_found,category_planning_format,sample_planning_format,category_planning_completeness,sample_planning_completeness,category_planning_schema_key,sample_planning_schema_key,category_answer_option_mapping,sample_answer_option_mapping,category_answer_value_constraints,sample_answer_value_constraints,category_infra_or_transport,sample_infra_or_transport,category_other,sample_other
completion,run_54,2e3bfcd407309334ceeb241c1c3e3f53,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_55,25fe1775cde6081073f15ea5eee38ae6,6,6,0,0,0,planning_schema_key,planning,False,1,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],3,1,3,3,1,True,1,1,1,1,1,True,0,,2,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_56,7f4e7707e2a862e229c245f945e4a58c,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_57,bc2e24c251d39bde50b96cad59f5bdfd,7,7,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_58,a9a5bc3720574d4925389771213f253a,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_59,fb7df8608993445f4cf3f8720429c0ca,4,4,0,0,0,planning_schema_key,planning,False,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstname', 'value': 'John'}",1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstname', 'value': 'John'}",0,,0,,0,,0,
completion,run_60,89edfdb308236408a32192f6989bd7e3,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,2,1,2,2,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_61,1ef0357698dcc7db9129edc98999e112,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_62,ccb25db0833fe7891c9bf433d2daf853,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""firstName"",""value"":""John""},  {""tool"":""fill"",""key"":""lastName"",""value"":""Doe""},  {""tool"":""set_range"",""key"":""age"",""value"":30},  {""tool"":""select"",""key"":""gender"",""val",2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_63,aae9db94ef12d6d1971f796b9f300ad6,4,4,0,0,0,planning_schema_key,planning,False,1,"LLM did not return JSON array. Raw:
 [{""tool"":""fill"",""key"":""firstName"",""value"":""John""},
 {""tool"":""fill"",""key"":""lastName"",""value"":""Doe""},
 {""tool"":""select"",""key"":""gender"",""value"":""Male""},
 {""tool"":""set_range"",""key"":""age"",""value"":30},
 {""tool"":""click"",""key"":""submit""}",1,1,1,1,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""firstName"",""value"":""John""},  {""tool"":""fill"",""key"":""lastName"",""value"":""Doe""},  {""tool"":""select"",""key"":""gender"",""value"":""Male""},  {""tool"":""set_range"",""key"":""age"",",0,,3,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstname', 'value': 'John'}",0,,0,,0,,0,
completion,run_64,c320dbe7048f14b0a644b47182711809,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,2,5,5,2,True,1,1,1,1,1,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_65,47a09817152aa8bff93b661e762af8ba,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_66,6081d30d258b5d5add2e4adc59fe12dc,8,8,0,0,0,planning_schema_key,planning,False,2,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],3,1,3,3,1,True,1,1,1,1,1,True,0,,4,Completion mode requires answering all answerable items before navigation; missing keys: ['mood_impact'],4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_67,397ca4633cc7c70ccef7cbfa91812067,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_68,d76d6cfe708a68fa990ed23b88f832a6,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_69,d986fcd80a01b557f6196ea41832d136,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_70,c13407e862fbe9aaf378f9b4fade7c3a,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'fullName', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_71,6be4025f6a6c6bb514f57f7cf81d2d26,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_72,eac381299d67d7d6e3da058a186c8b2f,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",5,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_73,d9b9aa60acc24844093ac12e39c32dc3,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_74,c27252ae802bf3c1023fdaa6e1780ec4,4,4,0,0,0,planning_schema_key,planning,False,1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",1,1,1,1,1,True,1,1,1,1,1,True,0,,0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_75,113a65dbfcb54851d6109f554163e509,5,5,0,0,0,planning_schema_key,planning,False,1,"LLM did not return JSON array. Raw:
 [
  {""tool"":""fill"", ""key"": ""name"", ""value"": ""John Doe""},
  {""tool"":""fill"", ""key"": ""email"", ""value"": ""johndoe@example.com""},
  {""tool"":""select"", ""key"": ""gender"", ""value"": ""Male""},
  {""tool"":""check"", ""key"": ""hobby_1"", ""value"": ""Reading""},
  {""tool"":""set_range"", ""key"": ""age"", ""value"": 30},
  {""tool"":""click"", ""key"": ""submit""}",1,1,1,1,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [   {""tool"":""fill"", ""key"": ""name"", ""value"": ""John Doe""},   {""tool"":""fill"", ""key"": ""email"", ""value"": ""johndoe@example.com""},   {""tool"":""select"", ""key"": ""gender"", ""value"": ""Male""},   {""",0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_76,f7aa1d1b7bb9c4078b62644f1619fb5e,4,4,0,0,0,planning_completeness,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,2,4,4,2,True,1,1,1,1,1,True,0,,3,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_77,d21f493e33be73e40d5efbf013082723,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_78,efbcda03093e26860725cc6349b62ffc,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_79,aea17553b5c2b9ec67330eb1dd5ea5ea,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_80,f42cdebad204dcfd1999c3c9877ae7bc,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_81,1b6eb9bfb524582860ea3c4067b93170,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_82,ef1f279dc533a8629b7e8fe44f37f36e,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_83,bc79e2cddbcf247f037bf6e09c5753af,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_84,573b64077732a2884581b06e451756ec,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_85,bb5c816db399955f44790fba413a253d,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [   {""tool"":""fill"", ""key"": ""name"", ""value"": ""John Doe""},   {""tool"":""fill"", ""key"": ""email"", ""value"": ""john.doe@example.com""},   {""tool"":""select"", ""key"": ""gender"", ""value"": ""male""},   {",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_86,49c6a299e27a96bda30c4f2c831256d9,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_87,7cae78c206ce96d12d4942512ca85106,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",3,1,3,3,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_88,f9a5aa15a60ddeb7fc67e0339a971b53,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,2,5,5,2,True,1,1,1,1,1,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_89,2c2d91bc4e7f97546b9bc687f177327d,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_90,3064279ef5821b142064c911464b1a09,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_91,f49572523d03fb27a0ad99c56859cf51,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [{""tool"":""fill"",""key"":""name"",""value"":""John Doe""},  {""tool"":""fill"",""key"":""email"",""value"":""johndoe@example.com""},  {""tool"":""select"",""key"":""country"",""value"":""United States""},  {""tool"":""c",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_92,e2c54e7262529862f6955d8ccefe6e7e,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [   {""tool"":""fill"", ""key"": ""name"", ""value"": ""John Doe""},   {""tool"":""fill"", ""key"": ""email"", ""value"": ""johndoe@example.com""},   {""tool"":""select"", ""key"": ""gender"", ""value"": ""Male""},   {""",1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_93,adb1d0f6a0369abecfda1643178c34b1,8,8,0,0,0,planning_schema_key,planning,False,2,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,2,5,5,2,True,1,1,1,1,1,True,0,,4,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_94,a5d1e9016bc4385380bd1cd1a3f0a579,2,2,0,0,0,planning_schema_key,planning,False,0,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",1,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_95,7e2bfaba6520ff27be80643743842f06,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_96,ca9cc26a6b3b785b45f73c151e9f3ec2,6,6,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",5,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_97,ab28e18372476e414331d2728cf5f09a,5,5,0,0,0,planning_schema_key,planning,False,1,"LLM did not return JSON array. Raw:
 [
  {""tool"":""fill"", ""key"": ""firstName"", ""value"": ""John""},
  {""tool"":""fill"", ""key"": ""lastName"", ""value"": ""Doe""},
  {""tool"":""select"", ""key"": ""gender"", ""value"": ""Male""},
  {""tool"":""set_range"", ""key"": ""age"", ""value"": 30},
  {""tool"":""check"", ""key"": ""hobbies"", ""value"": ""Reading""},
  {""tool"":""click"", ""key"": ""submit""}",1,1,1,1,1,True,1,1,1,1,1,True,1,"LLM did not return JSON array. Raw:  [   {""tool"":""fill"", ""key"": ""firstName"", ""value"": ""John""},   {""tool"":""fill"", ""key"": ""lastName"", ""value"": ""Doe""},   {""tool"":""select"", ""key"": ""gender"", ""value"": ""Male""},   {""tool"":""set_r",0,,4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'firstName', 'value': 'John'}",0,,0,,0,,0,
completion,run_98,a81e4ba8585bab03885c8be6f61db5a0,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_99,1f1e09d3934094605f66bfb927985d7b,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
completion,run_100,6ac932919e432f4c66ff6f6bac00ccf8,5,5,0,0,0,planning_schema_key,planning,False,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",2,1,2,2,1,True,1,1,1,1,1,True,0,,1,"Completion mode requires answering all answerable items before navigation; missing keys: ['trust_coverage', 'mood_impact']",4,"Key not in ACTION_SPACE: {'tool': 'fill', 'key': 'name', 'value': 'John Doe'}",0,,0,,0,,0,
